heart_rate,body_temp,accelerometer_x,accelerometer_y,accelerometer_z,target
95,40.0171505398949,18788.786171158215,9990.535912766554,9533.434515209628,1
55,40.62375718714978,-12170.974224989168,-2364.0344997950797,14912.263959189993,1
148,40.27546435847464,657.7661675956497,-12019.502034864952,9558.224581892595,1
86,34.16478481654703,-4894.47731632821,-912.7633545515237,14852.26565372723,0
73,39.20655446286108,11578.733774325541,19055.70039430062,-105.27432273840532,1
142,38.97914218095592,20345.398167403633,8460.703905449536,-8528.90602518987,1
95,32.14830615216232,-5021.447814451327,9501.770203352244,11828.283158915725,0
102,38.77590116395881,8896.111051592605,8129.875377317396,-1383.3923200456138,1
144,28.481099251301405,-7066.582853409095,-7035.275136419712,9494.478883019638,1
148,35.75150842026669,5786.558910006348,641.6852435798046,-4527.462030638202,1
109,30.99011488474014,2237.6370340917674,12282.892942716138,-11156.962781766457,0
146,29.567369515104623,20020.1865371038,-10451.94858563943,20740.36284207172,1
112,29.00039162117972,7298.454544376331,-4275.15283686007,-8532.947222429026,0
134,37.05175408641582,-1767.2769769613424,-4328.831203695123,20594.734788721835,1
81,32.418374528984856,-10006.647528922333,1120.6624658077108,20204.797639825658,1
136,37.421968029873895,-8706.36099427729,20312.90593297648,13783.63363678139,1
82,28.84963243038625,-6113.907451706772,-11637.410866066231,9079.803672869915,0
116,32.09877439179793,-5216.1668530895695,4154.534803320825,6223.2467587879655,0
67,35.01338680087938,15771.562024439823,-7722.236129572634,16313.554088224213,0
74,38.27940114290652,5642.797589888371,19973.679089341043,-3869.6167433179216,1
144,32.14378253811691,4318.681898102826,-10034.377334538753,2368.8424369706972,1
103,36.13658789368112,-9983.08948457739,126.03508265569326,7678.648927827566,0
107,39.51771072707044,16104.889267230225,11825.974469211218,391.6666554321873,1
116,36.00622144636996,11298.500612296932,10659.404980960586,962.0258931593798,0
95,31.028473171797238,-11631.607333499946,795.5022912876284,-2440.036637427045,0
73,28.317210160234993,10774.228403041903,-1871.6541216548612,5748.113583958762,0
81,39.31128536071209,5023.837606992613,-83.56675064953015,15770.10848052906,1
96,28.276502341055032,-11139.61289886276,-4750.330789447626,-6946.50676977905,0
135,39.371121744894594,2040.5224535029756,-6813.347145262007,18705.15635637045,1
72,34.876182742353755,2964.370049551646,2906.3894145611484,10118.067881188039,0
115,40.20788008066765,-8197.891094285349,-4601.318537633744,14814.562443801056,1
76,38.38418206505765,19099.435145009884,-3938.841728596246,5466.674242050409,1
51,40.973143436933384,15749.138001823168,8986.462221609498,13283.08454984222,1
139,32.55925360087223,9415.78180651879,19898.806609496227,-13432.986093118649,1
66,37.97344775610465,2180.3446350212525,7127.302019578128,14643.31486728373,0
82,33.22510187692015,411.793955457797,-11305.71865272618,-12595.13993201217,0
58,34.23838306395081,8784.071350283397,-11354.573515107655,17146.968172700188,0
92,36.15757102183881,5090.11542924169,19299.812729594807,20718.696153352517,1
97,39.35780248442241,-11820.441294134003,-3594.822339243323,-3707.6388238127765,1
88,40.79308509959084,3937.592706961608,-10777.65548711336,-6638.850529997222,1
142,37.987554380238734,14224.126603149383,6966.560550263355,12787.717735031423,1
91,33.43096816817534,2073.395715893532,7827.707240159314,-5144.078067791137,0
75,33.47764102960191,-12181.519785600605,8697.668704154086,16294.683411027123,0
148,37.58856992065559,13519.736978441157,-4640.929024986055,-10400.509274488315,1
99,31.104102894987932,-6952.267625240896,-13471.126052493373,-9591.56812672246,0
74,29.43616347070813,-4948.2707789186425,19775.537930906517,20270.304428521544,1
73,32.610088049330095,-8235.277629869644,-5218.743400811412,9584.361439450164,0
62,31.734106891503064,-2442.4727294975855,9660.920081839162,15641.05285501335,0
109,31.852005565927872,12486.302699102227,10732.045445754837,-2648.4717926968697,0
56,31.03690076364883,4178.5050826378065,7350.259597781998,9676.931233221156,0
106,28.547211465272703,-6829.15540472506,-3048.241202522313,6798.463955800904,0
85,28.23236115153438,16724.05273532143,-4511.631118257697,7110.254204303146,0
94,40.84039106656841,16785.36492330352,6918.389894594609,9888.636083820256,1
69,33.56105073856621,16470.244876610242,16313.347176409203,6137.57105951845,0
114,32.99624641307586,-5642.132601646124,19135.680512318846,1017.182925593308,1
57,36.83541467500991,1793.3770463345827,-10293.296845868483,-4342.705696680861,0
65,30.837300542245835,20474.637964930625,-8580.998559079806,12900.346581962072,1
63,40.34949539135293,13020.436670849664,19065.769057407786,-6080.464949888483,1
125,38.22248518740218,-13049.140257105406,11778.732991717741,10232.400715404496,1
136,29.162343030059375,-11717.839305882779,16904.783869042058,-5833.3512072735675,1
64,33.428550085204066,2237.598188431646,-6907.857805262989,7886.555948405887,0
141,39.428537998308144,17822.707205154606,6565.505488829065,12147.73934951601,1
147,40.281516289788335,4854.562928344996,10539.885804611578,-6345.013888271128,1
115,34.076219646248305,3423.4377812001585,9803.915990644044,-11901.984469854211,0
81,35.9743480597392,-10308.420501517929,285.30918033443413,-9415.918995203907,0
136,30.171441299196978,8987.303665350293,-13461.178790804202,7209.89385448589,1
112,40.8851921397807,14773.61062100789,6402.411988149208,15730.624217900742,1
135,31.011732117984764,-685.2997372353184,-5141.446128713693,-12425.111256760147,1
100,40.25551306375664,13146.414782386462,1758.8986150011624,11695.29406645762,1
74,36.44540643690079,19756.682886528404,19515.335527933603,-2053.847391748175,1
107,35.900578333425166,-6868.173930530882,-33.7638825147842,2748.4929471832875,0
112,34.66495064321461,4316.537091815946,15393.056233254934,18510.084244594796,1
111,30.998707552330863,-3950.171467039856,-7401.0787987762105,-2380.9973342454086,0
71,30.294864416071608,13749.904666184379,9536.11743087601,2286.7926878820126,0
107,30.86632071791228,6215.7678058405145,20195.24340536302,-13521.115483376161,1
107,30.42369740787531,8210.38461426063,-10433.741469447212,-11144.044799830657,0
135,38.134598156367794,13926.995586556292,-13708.80202204828,-4949.294310282559,1
98,32.55162836916749,-141.03345681407882,1175.397742141502,-13025.171571262395,0
101,28.751954795324153,18028.152394246514,-10758.108093202149,8098.136411688785,1
91,40.598334191830546,4656.0103536149,12193.452238668098,923.9424880567876,1
119,39.489216504524535,-8471.58120076282,18009.203234699562,5185.082095480771,1
64,40.06077968153777,10356.469135908086,1190.7340448065588,-7887.348493628466,1
103,40.933801694403655,13764.147265338903,-4945.092524559566,-3642.3789697184366,1
109,30.260638239853336,-2913.341302636567,1204.1161652313422,9233.856619845377,0
146,33.151146245734566,16001.273994956355,11320.673624750034,19785.595327063995,1
57,37.85710018415319,17715.013916801825,-13683.104344687015,-12235.412923922679,0
102,37.0482680346993,-4308.342941776687,6630.889631964401,17163.45122993431,0
109,30.000646782418116,20423.25154503277,7465.208971058266,6190.842045892296,1
54,38.60583062487803,-9075.096518293456,8319.088641357743,5737.1848364468315,1
117,30.91772743387659,-6929.451605912851,-5529.227200669298,3509.7487322716115,0
55,30.9096289926941,-7552.130626669085,10991.845318234435,-11571.206993353582,0
145,34.98066749761438,17289.639850275464,-10801.297978387825,-10854.310189234377,1
143,35.70821915294214,8900.239331373665,-7025.538223661972,7031.920198068012,1
96,35.54112070189154,-8676.35008722045,16711.45163290687,-2066.4499997554594,0
148,29.189328886170813,1411.3196428922147,11855.310275429823,18104.382330218825,1
104,39.406991214194946,7535.430877443072,-13518.905609602916,230.6688075815291,1
89,31.45280055365318,-11078.757025371586,-5306.830887056993,-8985.148945407562,0
101,29.683693976676455,16884.572894256857,-6495.77309523924,11015.15917257126,0
65,39.553725038296704,14126.123740453731,-4521.77851870596,-3732.630249564656,1
62,40.423469476986796,3682.2370751823364,-5335.408040203976,4391.4607574562615,1
79,39.20765902445086,19849.431534070965,-11811.5796490004,10424.14749268095,1
68,38.52370897142342,621.63427462849,2062.918080888712,17509.243892072463,1
66,36.51814574830728,20443.86116627742,11645.671617515778,13726.691818058665,1
112,35.16114581791881,9377.199958126948,7235.610365110275,9672.637375545342,0
68,29.130827878848333,8213.49456388795,9550.508400932791,9787.161383830025,0
141,33.30989176991908,-8191.578664647525,-11159.77875123163,19107.36254112303,1
107,32.84495072116008,16867.47154066254,19302.17485618755,-3646.156587621239,1
104,31.37679918888424,962.1390772215309,15347.214184505869,-13961.07670313344,0
139,37.40446147795161,-8321.830797613224,14178.161147348193,-4481.590421063047,1
139,34.44638455602402,-13558.736800848434,14804.433176461862,-6373.80171306396,1
111,29.053600806799423,5591.44892734339,18644.86778464665,9164.210478989935,1
72,30.862381625347545,4458.986774293673,5048.888813979418,8179.905991793516,0
58,36.882363927574744,11177.37678292055,-6990.129374633094,6771.148394665335,0
61,28.989701173373902,17159.031855623074,7587.426274838941,-13431.479487669121,0
50,39.06568988263399,-11220.769537493967,12000.852278377864,11507.23190577266,1
107,34.436904851181666,11602.377161912682,11827.108767390888,-2676.435563007797,0
50,34.247625505246425,-7440.581956584622,4250.715845840805,9276.959615232088,0
83,35.70130120057373,16036.196860500739,-11603.944823324768,5480.244997575366,0
145,38.72085255702694,14667.222985157965,-1011.0471549455269,-2004.417610023249,1
97,32.52151970272851,4927.781424494053,18226.831296217508,-9289.830651356227,1
138,36.81420998326783,10858.497951815902,6455.71184150991,-10695.338581883167,1
50,35.35451553194528,-2997.7460385688064,4841.61801394997,15103.141658927823,0
65,31.471367512202477,2490.8764626485136,-4590.126996623227,18143.91397285453,1
110,39.42218982261706,14757.29141986651,-1104.2878029197382,8742.581636750485,1
113,38.36653828089007,2074.281901062486,17337.113120360926,-10379.805979883082,1
112,36.55987385055953,-1477.0607136095368,9326.20666343925,70.95259108842583,0
118,39.057562478225144,3297.4356537604945,13558.545936331651,11512.872003680503,1
71,39.27482461247743,14988.723835302644,1902.089807367929,13293.730940352383,1
142,37.20871869729545,-2267.718342019454,8058.652680965526,-9862.348219811898,1
116,38.881173268727736,-7918.344240248967,-5306.573693987737,-13998.924840411615,1
125,37.067129001700685,10920.490711577328,10691.12905992202,10924.796605821175,1
75,36.841830032883905,14909.237444782862,966.0466796168057,-1519.133840482802,0
65,36.0419479167974,-10477.688251676333,1489.093018516096,-5093.153393360892,0
100,37.785316314249336,-5604.406053541934,8726.281360190857,-13548.58855736661,0
135,30.06186636880996,-9030.980358365214,18769.821751412434,4910.479236652489,1
106,39.45131986958607,-1822.0505946241683,-11759.777868698267,15790.27573990936,1
78,39.33396586068802,1762.2842616894432,14866.013307145266,19517.107619540577,1
127,28.380214679449267,12208.921793715726,-3766.5911355732405,5801.073271465124,1
141,38.73561775734191,8790.165470858596,1537.1809077232228,4006.146470896296,1
118,29.675308277154787,7732.499861745091,-13233.033492874687,-11023.026507876562,0
96,32.356545105368845,-1666.8768686620951,-3463.387275799045,5210.548053990991,0
143,37.6656073317909,15450.664357966598,3592.093492054566,-700.7322362111881,1
111,30.089878648628005,2495.0508589357596,-12033.837292839635,7249.734830925194,0
118,38.633571313547804,20268.672830530406,3188.3505284107814,-394.57782432086606,1
125,38.817744313450646,8194.974840350791,18448.872010044957,-5589.530679237163,1
65,34.59708053889087,-9580.734045242403,-10311.237366226818,-10676.215367006822,0
139,28.083016332318838,9666.214672640192,12755.425482642651,-2977.8544393886496,1
139,31.731495731273867,-2621.3594598905365,338.4868681597418,-10617.43079992867,1
97,36.02004993888465,10021.451884013411,8931.08000835183,-7808.606721160562,0
134,40.755420314356506,-11562.559814315799,-4891.719070516972,20556.765550284108,1
88,36.21357585121669,-7879.149698841421,-8417.77081105246,1543.6244917316526,0
149,31.377446553834076,15950.804061702522,-8383.808500507075,4615.511827675578,1
82,36.242074140294946,-6048.715504176979,-11532.781902489936,16576.648505802536,0
143,35.01980993630612,15296.4393835029,-7502.365328456494,20844.91151717407,1
72,38.137990136964866,-4225.336904095635,9247.678474613891,6395.005727063854,1
59,29.39074830475046,8500.866852054769,16859.17141452278,14436.583736546007,0
118,37.89336273252636,10295.270072844087,14494.398995690663,-2557.0641482163664,0
149,35.036465522789435,3942.9163600768516,9979.700845606942,-3298.9614893448106,1
83,40.51889605016693,-3314.126315614405,-10134.884780611406,94.63023480960692,1
101,32.444338158502916,-6557.446827011636,-3878.4393796417553,9537.754193577719,0
144,36.22408461074133,-12838.372590315083,-3156.759363713585,9876.709123928456,1
59,40.11636537163022,-3361.875956574666,-5251.506876083256,-2966.619787269221,1
68,29.33262646387883,8860.697668594905,4025.198089840309,-9337.652655217997,0
107,40.18397033407386,18840.668645696896,4744.383520788539,8133.868976292801,1
145,36.94251438991057,16492.15687920682,-1508.9908690111424,-9508.594823393243,1
50,28.881881768367236,12812.26717873559,-1617.37944422474,6247.237788026552,0
118,31.912526370308612,13595.657013865453,14999.445926712848,10269.774481970813,0
53,37.20623715238866,9274.471621659835,13625.249691188998,10521.402373805806,0
65,28.87555781909403,-4889.959985189895,-3227.145891173903,12371.523873085887,0
73,35.568215982291555,17751.826074704044,17982.595535564076,16550.07975479826,0
129,32.49647974038844,9475.63091670419,19348.52559508771,3498.564718767597,1
51,36.0719017309772,5615.4220843154,-2564.011028948571,11558.721633534991,0
141,28.594646439562666,-10115.368577528163,-1595.1267922430798,7671.045737804285,1
81,39.329978479980895,1646.9440332248905,3697.1953697685603,-7467.60210708111,1
140,40.65535659930616,2112.5394920674207,18939.228438678576,-13100.862429570714,1
133,40.59541211871399,16259.726333293449,16671.180159980904,-4041.051501307318,1
73,37.74547381265802,5132.687706572597,-10410.121309574357,1506.1797218166794,0
61,29.691121121698217,-685.9807860356632,-254.42398550043254,7598.708055002971,0
99,37.857421547077294,20188.011497873078,5367.991641242013,15748.576567612188,1
84,28.31962991396442,-10124.77923357895,3609.6365393039014,-7131.3999152842025,0
82,28.287606169876966,789.1949909180621,-7214.792622208756,-9605.757353553301,0
82,32.206932848944035,-12529.136369000815,16058.586990885415,19721.798161601466,1
110,34.35236147526066,11896.644226842564,9692.927404889306,-10218.440421825751,0
100,38.01529643150131,18132.679326970272,15326.793119813126,2747.1874537516196,1
92,36.882839895884565,-4198.693465732869,16056.749777231526,6494.730507765566,0
61,33.79673518289773,16041.958687969232,12192.45487830089,4948.104731760341,0
116,31.557146661661655,-3772.3619338335775,1372.371043740106,-10988.874503846988,0
114,40.96261850205025,17876.955657537033,7369.1364255398585,-12004.058009873323,1
82,33.54035692906765,12388.66662588744,-8387.21078580899,-10308.08003886375,0
89,33.86803131628578,14171.737189450352,9577.58961162177,6495.568935541436,0
123,30.1271096754917,-13369.770553984092,-7726.1360491251735,5052.071067201239,1
92,38.33252413374908,19698.36249759091,10288.23566785549,-5819.072278713951,1
93,37.017868935159356,11433.484722461315,-5964.064373611097,8322.094964595704,0
78,30.870004966253884,-3333.711661485333,-9885.704494742302,14702.362571947728,0
62,29.070953593005957,15028.813270059643,-8215.04284499649,-12544.736405369218,0
61,36.84649092697127,-4146.758055477452,-13930.275267332541,3434.548024181484,0
144,36.50864578565476,16546.38438481448,11155.886624873558,10125.864423594161,1
95,31.55237385097672,-10059.686335582204,11634.03671704327,-5169.0825525609525,0
51,40.361226309255336,10629.00921112785,4022.66724696408,-3228.018314739782,1
84,29.963752593151703,4924.446682571863,-8352.30196306157,7477.326604628433,0
136,33.620352413553825,-10621.293543159572,-11075.59818712586,17427.735270530793,1
130,40.26700696217878,-5533.716010940636,-13330.486174694955,14347.354710601478,1
139,33.45645512003959,-13565.858730293983,-8198.813806217277,6409.557668485424,1
57,36.30083731963311,2406.8787912577027,17179.943724410135,11557.760121503721,0
142,33.168727173516324,-3455.7158733999877,-5546.210540441138,-1231.213542727046,1
75,31.56479763053271,6942.511950421558,-1600.5035473974513,8433.79348345652,0
123,40.79170942347777,-3596.676730198398,-10312.908043153338,2316.3556894644935,1
139,33.32134208209556,-3502.8310972555355,-6217.35433381404,-7352.235223985368,1
83,39.62328964782875,12011.761955606118,4172.85997730718,10560.839585704001,1
56,30.98940987658412,-12315.000740757629,7271.343908347841,5476.26230720877,0
117,30.770361152326082,17601.324831719554,-5412.669004182613,-1448.2446316243004,0
107,28.404743077498647,15829.235603691352,-11979.374427120898,17896.871652752077,0
124,36.4716687298865,9373.163912924228,-313.84958054104754,-13267.305876064336,1
78,32.7908424684089,6762.754953758449,-5802.882017578306,-2947.93970626764,0
85,39.23665724791528,17230.587434887828,-6315.6126869569325,-12009.151077782371,1
138,34.15172878699024,-7513.443716494994,19595.198094970932,12828.45606775695,1
70,40.58651456289138,-11236.079323320999,7570.517007400344,10573.76089398274,1
85,30.411831704140575,-5617.1440531661665,5490.745511023357,-2402.672344228904,0
59,39.29210118342294,13810.23975450666,552.1286233162664,9648.201577247557,1
122,38.095759086292645,-12786.540664573084,1013.0516700550488,-142.19708314175477,1
73,38.021983980372674,6398.2392279221385,4931.675134332829,12468.882699785201,1
113,38.982181965519544,20840.313066695846,10375.043246263755,1896.4281957847124,1
148,37.893311882258985,15949.36328431388,10575.113366364032,429.7904741082948,1
98,36.1408641812084,4250.599116525631,-7990.713230309265,18715.547042090533,1
148,29.706183409871038,-11772.568174967517,3503.9463226819425,-5219.231503825493,1
85,28.422840333386276,15098.073003499845,418.5333261935684,-9784.34310012021,0
131,39.97102202160393,6964.24778620237,16468.44381942845,6459.0089640810365,1
145,36.01645408876959,-9977.345102915162,8099.662242643175,19926.26342994626,1
73,38.354984782690295,-10714.995031182532,4637.642324559361,-775.6275195484668,1
72,34.25979056966315,17836.938680280735,-9961.187523737892,-11828.713272992647,0
111,29.52500645651113,9422.009202832745,7197.3261263194,-2124.315644165139,0
145,29.627415298633156,15025.037976086445,-9897.86330119183,3707.607901184547,1
86,36.91234873397663,16764.261509879358,-2197.7698551986778,-8332.69476787252,0
61,33.59397663369302,6012.032321691277,-9000.531231498386,9033.577631977223,0
104,30.606821447104377,4110.622311426443,10222.57764585291,20921.228615357024,1
62,34.39072910763868,1064.9593612346562,-6781.176015734659,1810.8816593505344,0
72,28.83471618197674,-2906.869427310825,-284.921938419091,-1584.5005144425577,0
138,35.565628224887185,1210.8586300549123,17348.617216657254,24.64583920633231,1
148,31.49691425765627,13085.787950555474,-6848.926581036039,-9969.883756167961,1
79,38.36826830828345,7067.320085529605,3773.1772385572694,16914.576049917832,1
66,32.03470546600646,17238.315148419613,674.508140810769,518.8979432473188,0
111,33.91786193806342,1518.30050327157,-13365.65856339946,-445.39560013055416,0
133,28.151067018805307,7248.1352551563905,13746.533975048449,9089.159552566602,1
138,28.941809541329267,8095.764358219603,-11583.39327898901,1471.1697325893238,1
135,33.1024162332869,6709.400680721392,2598.925734193377,8688.171408274611,1
62,34.239204851322604,10592.182057993072,5623.740322863247,-11849.379845422438,0
108,35.800267125550945,-5689.82860688178,7994.925981510547,14480.317030277962,0
68,31.791613523220942,3932.7322141026743,10102.107025775644,18917.63835077909,1
98,37.03476451964505,-10352.131901707831,-5135.466576704972,8706.788515578508,0
149,39.18159116345966,-542.1035324315599,-13650.742816954273,19409.807510058374,1
61,38.13806285561355,3068.347401744253,11320.52818242192,-8699.868997051286,1
110,28.515044729528643,8827.849084091536,4747.980977165251,2709.5666318123804,0
68,34.24659031435178,19268.58684051712,15264.119612253708,7063.2356880906555,1
125,29.364092319436274,7022.787329192455,14748.5927015243,6360.782659741533,1
58,31.14658520621286,12025.787066179593,15516.415872575912,51.16226811651359,0
120,40.826613712472906,3719.312082332097,2978.313099283907,-2167.0456721808514,1
77,29.85244205771967,8193.641098171596,-2323.0061457097017,-9561.159210735343,0
127,34.48554599486763,-11517.37243531793,13704.537090697951,-289.01423032026287,1
144,36.03602454613555,-5096.294670535355,1795.2939560239229,-8306.871471308019,1
101,37.13204461707335,-1335.1417378201459,-7579.523125879792,11702.798677227645,0
132,35.275432885329884,2537.2674252279758,15924.0906846516,-6690.917257689351,1
65,28.127021016449387,-12402.29390741657,16889.595687032153,-11950.214315041316,0
118,32.24399700717189,-9099.156585633882,2320.841464905954,5332.814823603199,0
148,34.73025136400125,-4311.499227304297,-11350.509544157438,6833.040645179055,1
61,29.142264488882834,20003.644181536773,-426.08685290740686,16516.957144817694,1
74,32.55815010571935,-2402.8547513932226,14123.818081191119,6194.356434618865,0
101,28.431640414287767,2871.437033922888,17562.090999118005,-1908.1701196794002,0
134,29.02152046301527,-7136.580054156248,-6878.454012584146,14105.415853421218,1
149,33.16000259062075,7377.30248765189,-11655.923579115497,4909.761261559735,1
102,29.725304802559783,-4176.087456940899,16707.265859649353,-11225.190037908289,0
72,35.378031027400255,-6755.259754655062,-370.82713573936417,5804.7696109636345,0
65,36.96304459878446,4080.0419956092665,4961.633749364715,17780.649089758183,0
106,38.40762708841808,-13807.29702938527,19882.30342177656,-129.0581075622813,1
88,30.60195317518253,-13731.758857277113,-11670.2345230022,-3628.5969335069985,0
102,30.177273569367905,-6332.5916814349775,8691.130260823345,-8978.5690043693,0
91,29.359381924347204,-12714.75231247126,-11406.310209879652,-8699.406732262494,0
107,36.27359324406728,-10219.098605425803,-858.5875036724865,1147.0019519636608,0
88,37.184184444329716,-2139.8772731436948,14133.509081770637,6848.793845653534,0
63,28.410619882733346,14090.49878529345,1171.5281464472046,-11178.46081906394,0
144,40.17075920116797,6021.702517925529,20901.38238660326,18884.900615880797,1
54,28.67562668746914,3943.370408474573,5567.074973131075,12429.676610581857,0
84,35.03685235891392,-3727.8911877157425,-2759.3246577416285,6531.837139928193,0
136,37.21778675286191,18611.38018014857,-6296.103593333641,14995.353482864677,1
142,39.32259860869911,-104.47355669829085,-1731.7812999843372,-11193.463511576036,1
124,37.28313011772156,-10951.753162147998,-961.3354184157215,2689.360720659355,1
67,38.4224650799073,7597.328064123045,-11595.021279661367,8053.259440158221,1
125,32.41285250305648,-10015.65622831895,-1064.9030200629386,15002.851714140124,1
58,38.59272647870466,-1917.1900019407767,2248.348190872872,13421.43460172437,1
123,29.041493003000777,3759.417855123309,11295.821328358164,-4302.576260031014,1
107,39.632616528786855,16597.78836398115,8985.53196525628,18930.80593457215,1
66,35.11870088999857,3274.130311904155,10806.7979330204,-9647.895549919538,0
56,38.62487100951242,10579.05681110825,-13707.271134310002,16629.676651740323,1
95,33.880137698737904,20748.58936496746,-6381.641014681239,19982.908736161648,1
62,36.366510037554825,-9397.880803570642,9158.950093994976,-7799.626687208105,0
89,34.84323459216947,-4384.396606816817,2939.6278862911495,11272.312247132486,0
91,37.510663782819314,-189.8373540823759,-13814.028351607893,-12590.006842770053,0
58,29.061189766397664,763.986248859097,14157.312485113784,189.79887987042275,0
99,28.78457709187733,385.73763429410246,13048.33506516181,4069.91547191859,0
76,31.212342042131905,17766.385089479423,5194.670704774693,6322.582906837193,0
115,30.07408084147145,10991.142556339975,-11673.783597830476,18757.803688699583,1
54,39.33318636569862,7276.6824931746305,12828.026733640461,9528.774055296813,1
78,30.849781835654575,-3171.9548748026264,6429.975570597737,2844.728292673295,0
86,40.686248325648705,14832.663447745315,13368.59920052857,14338.626269306125,1
87,32.37964529302439,19427.117901974612,12311.144733854413,19268.648733404312,1
132,30.36753290395309,14741.93988925793,14105.072518524299,-13227.68479611982,1
57,38.26608059285223,-13945.221318298449,4130.282324161868,20388.244528961353,1
114,36.56320108151139,8274.047956419246,-9088.641863226974,-10985.375132771189,0
135,34.476544313890805,-12210.261649526474,9490.511568289105,14503.537274406648,1
66,35.219726162189204,-4983.747288319735,7716.5824768189705,-4188.283660700563,0
120,37.34962311753943,-11916.63548782799,11978.86155196805,-9373.711978614489,0
138,30.969911637306883,7132.840853228572,-8054.164788224264,1394.9473899842214,1
94,40.952340908737646,10030.646972241237,-7175.868003489877,8538.480280666474,1
53,40.67231110790818,-9992.932667693321,17164.333102676497,-666.6854241783749,1
85,36.45423392251018,-565.6390934257179,12249.22294582248,-12090.210710105537,0
119,30.594051862078885,1968.2778134439704,17787.9971045113,6981.1398880550805,0
80,36.842967151606786,-1083.1442383679187,12555.036240737223,17584.114663873614,0
68,28.938579316729285,-9764.124983018242,6900.435709660564,-587.4621918461908,0
110,28.39848252867548,663.1726565616391,8894.645795975579,-6428.352782921053,0
103,31.34987755064578,12291.231673294635,17119.47733790035,1490.207107648539,0
88,34.01409843761111,-11514.731741336058,6258.236407917917,-12307.30511329267,0
140,39.28754257030894,-11193.699507133379,8133.69635149356,14717.065456809618,1
123,37.453197906962004,-1583.0047857405516,-8523.31493987398,14921.928383256534,1
139,37.65518477559975,18960.39990666238,2587.2427040635957,6580.016220036996,1
68,33.53141334782498,9400.04263530199,11073.898918533465,-1641.3988871563688,0
88,32.49715490311052,9753.448483539767,-4517.005558927211,13992.417755602419,0
116,32.82350391879984,-1332.8003206747253,-6921.103681641278,5414.045867592853,0
94,40.83944432856875,6778.127692298844,-3016.061712145456,14907.630799250568,1
62,28.521419488362273,-13645.408559028981,-5547.47802025083,8101.057740405722,0
141,39.27140944959183,8263.361624333978,-6478.0577037261455,13454.191562447904,1
107,35.52278031144112,17965.043165168285,869.7795003830433,6949.704762621597,0
69,33.70200044946468,7440.071392068672,17774.347985923694,494.93738754831793,0
141,37.428349585396774,16579.450771322077,3747.0876358551395,19528.105097414817,1
121,34.32669623852114,11339.056941313283,-7422.786671463694,4938.983870759566,1
110,39.35450209506159,-9780.455425870841,-11305.991571669407,7178.133148918845,1
88,39.70912423214636,17585.86575500446,10365.465079827383,-6282.932620483776,1
50,33.48237204935492,-11674.465447547878,-602.0432447264266,7897.777629954675,0
52,31.59876136405567,4688.861539171732,14764.083130487576,6006.267731903034,0
126,35.700554271713706,-9025.200667228983,9082.876902426957,-7530.656071854127,1
141,39.860723493016984,-13590.268624418357,13868.4507689479,-11914.451592639969,1
111,30.738608457073667,771.199104467365,-4481.888620354293,7152.576190016989,0
112,36.09856558632528,-3673.575232104531,10232.562286137036,12729.22942726122,0
74,36.21028286120277,3010.0172829161056,-4757.830535719842,4319.047982270287,0
105,37.53046929139865,6201.996035709279,18867.39678076021,-6062.9581138124,1
82,29.710379906654378,-12469.132469186843,8273.099853668104,9328.269184256224,0
87,37.30572454086715,-9694.884670668904,-2642.0869938630276,-11196.299568663922,0
55,39.81742276865333,5552.483875764887,-4567.084819770458,1464.179668068411,1
107,30.335880415313145,-1989.1426389569624,-7317.5695224924775,-8282.163456055294,0
93,31.08806322401041,11521.07206423068,10312.433561280472,-7543.933212904082,0
94,40.628136222541315,8830.207700717889,-6344.953545072544,-6919.711779462872,1
81,30.35270038522337,15596.152704646738,6835.614307462118,-465.25300346077347,0
94,39.107006213804524,10237.248933422885,-4737.7740576124925,-12209.742803286083,1
110,34.399612133824455,1047.5877086551845,9168.913067785401,-77.22956748156321,0
96,31.2140039672413,9553.831783805133,14522.89049891887,3909.76064901453,0
70,39.31974871654265,-4361.658901060351,13230.88351006286,2915.299973821384,1
129,33.78896831503465,-3279.0275427625565,12629.79658257736,-602.5564858935795,1
134,34.69262560108597,13614.480597227765,-7429.715800771178,15370.131282476337,1
124,32.670033802196954,1624.683074055376,-10906.526855541844,-8913.565765282357,1
85,35.70836106865406,13943.311918142339,10463.208997058497,3699.3860323480876,0
148,30.125810343605295,14784.783078389744,-1107.8475171977043,-11828.5504065206,1
68,33.084059976472886,16014.68181814493,1132.1179241171558,-11509.551239273158,0
69,40.60236019035874,18082.233254442257,-12909.781752231313,6085.304738698371,1
106,31.355734625114657,1084.4827179653676,-4914.8242753732775,5810.644871073735,0
67,36.5375766390368,-2839.6613587601405,-12821.325864393759,16731.172949555992,0
96,32.227470834921036,6376.956130793984,16771.502041043666,5525.578648102561,0
98,38.055150633925805,-1008.9651796830349,-5481.116087351433,19592.685714169755,1
63,29.70135758933855,7037.595838008154,5506.800935055282,-12295.680306002458,0
64,40.60767358602108,10695.505192533863,-12635.723776860435,-10569.731032674063,1
80,33.89926403798731,10094.17564722479,9339.658695698032,-12457.69484503665,0
50,31.068656023504033,-890.6489542957534,-2694.0428986067145,-7515.310238326099,0
103,28.955457715290166,-8159.892940543651,17427.171543518303,4944.453882958733,0
52,30.20685276613803,1068.526846177263,17084.136612691254,8595.026349959979,0
